InvoiceId|CustomerId|InvoiceDate|BillingAddress|BillingCity|BillingState|BillingCountry|BillingPostalCode
382|1|2013-08-07_00:00:00|Av._Brigadeiro_Faria_Lima,2170|São_Josédos_Campos|SP|Brazil|12227-000
382|1|2013-08-07_00:00:00|Av._Brigadeiro_Faria_Lima,2170|São_Josédos_Campos|SP|Brazil|12227-000
382|1|2013-08-07_00:00:00|Av._Brigadeiro_Faria_Lima,2170|São_Josédos_Campos|SP|Brazil|12227-000
382|1|2013-08-07_00:00:00|Av._Brigadeiro_Faria_Lima,2170|São_Josédos_Campos|SP|Brazil|12227-000
382|1|2013-08-07_00:00:00|Av._Brigadeiro_Faria_Lima,2170|São_Josédos_Campos|SP|Brazil|12227-000
382|1|2013-08-07_00:00:00|Av._Brigadeiro_Faria_Lima,2170|São_Josédos_Campos|SP|Brazil|12227-000
382|1|2013-08-07_00:00:00|Av._Brigadeiro_Faria_Lima,2170|São_Josédos_Campos|SP|Brazil|12227-000
382|1|2013-08-07_00:00:00|Av._Brigadeiro_Faria_Lima,2170|São_Josédos_Campos|SP|Brazil|12227-000
382|1|2013-08-07_00:00:00|Av._Brigadeiro_Faria_Lima,2170|São_Josédos_Campos|SP|Brazil|12227-000
1|2|2009-01-01_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
1|2|2009-01-01_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
12|2|2009-02-11_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
12|2|2009-02-11_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
12|2|2009-02-11_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
12|2|2009-02-11_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
12|2|2009-02-11_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
12|2|2009-02-11_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
12|2|2009-02-11_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
12|2|2009-02-11_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
12|2|2009-02-11_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
12|2|2009-02-11_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
12|2|2009-02-11_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
12|2|2009-02-11_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
12|2|2009-02-11_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
12|2|2009-02-11_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
67|2|2009-10-12_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
67|2|2009-10-12_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
67|2|2009-10-12_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
67|2|2009-10-12_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
67|2|2009-10-12_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
67|2|2009-10-12_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
67|2|2009-10-12_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
67|2|2009-10-12_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
67|2|2009-10-12_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
196|2|2011-05-19_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
196|2|2011-05-19_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
219|2|2011-08-21_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
219|2|2011-08-21_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
219|2|2011-08-21_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
219|2|2011-08-21_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
241|2|2011-11-23_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
241|2|2011-11-23_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
241|2|2011-11-23_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
241|2|2011-11-23_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
241|2|2011-11-23_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
241|2|2011-11-23_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
293|2|2012-07-13_00:00:00|Theodor-Heuss-Straße_34|Stuttgart||Germany|70174
99|3|2010-03-11_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
99|3|2010-03-11_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
110|3|2010-04-21_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
110|3|2010-04-21_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
110|3|2010-04-21_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
110|3|2010-04-21_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
110|3|2010-04-21_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
110|3|2010-04-21_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
110|3|2010-04-21_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
110|3|2010-04-21_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
110|3|2010-04-21_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
110|3|2010-04-21_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
110|3|2010-04-21_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
110|3|2010-04-21_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
110|3|2010-04-21_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
110|3|2010-04-21_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
165|3|2010-12-20_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
165|3|2010-12-20_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
165|3|2010-12-20_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
165|3|2010-12-20_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
165|3|2010-12-20_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
165|3|2010-12-20_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
165|3|2010-12-20_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
165|3|2010-12-20_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
165|3|2010-12-20_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
294|3|2012-07-26_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
294|3|2012-07-26_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
317|3|2012-10-28_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
317|3|2012-10-28_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
317|3|2012-10-28_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
317|3|2012-10-28_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
339|3|2013-01-30_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
339|3|2013-01-30_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
339|3|2013-01-30_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
339|3|2013-01-30_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
339|3|2013-01-30_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
339|3|2013-01-30_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
391|3|2013-09-20_00:00:00|1498_rue_Bélanger|Montréal|QC|Canada|H2G_1A7
2|4|2009-01-02_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
2|4|2009-01-02_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
2|4|2009-01-02_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
2|4|2009-01-02_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
24|4|2009-04-06_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
24|4|2009-04-06_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
24|4|2009-04-06_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
24|4|2009-04-06_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
24|4|2009-04-06_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
24|4|2009-04-06_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
76|4|2009-11-25_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
197|4|2011-05-19_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
197|4|2011-05-19_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
208|4|2011-06-29_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
208|4|2011-06-29_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
208|4|2011-06-29_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
208|4|2011-06-29_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
208|4|2011-06-29_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
208|4|2011-06-29_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
208|4|2011-06-29_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
208|4|2011-06-29_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
208|4|2011-06-29_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
208|4|2011-06-29_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
208|4|2011-06-29_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
208|4|2011-06-29_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
208|4|2011-06-29_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
208|4|2011-06-29_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
263|4|2012-02-27_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
263|4|2012-02-27_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
263|4|2012-02-27_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
263|4|2012-02-27_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
263|4|2012-02-27_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
263|4|2012-02-27_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
263|4|2012-02-27_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
263|4|2012-02-27_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
263|4|2012-02-27_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
392|4|2013-10-03_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
392|4|2013-10-03_00:00:00|Ullevålsveien_14|Oslo||Norway|0171
77|5|2009-12-08_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
77|5|2009-12-08_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
100|5|2010-03-12_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
100|5|2010-03-12_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
100|5|2010-03-12_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
100|5|2010-03-12_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
122|5|2010-06-14_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
122|5|2010-06-14_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
122|5|2010-06-14_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
122|5|2010-06-14_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
122|5|2010-06-14_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
122|5|2010-06-14_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
174|5|2011-02-02_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
295|5|2012-07-26_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
295|5|2012-07-26_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
306|5|2012-09-05_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
306|5|2012-09-05_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
306|5|2012-09-05_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
306|5|2012-09-05_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
306|5|2012-09-05_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
306|5|2012-09-05_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
306|5|2012-09-05_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
306|5|2012-09-05_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
306|5|2012-09-05_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
306|5|2012-09-05_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
306|5|2012-09-05_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
306|5|2012-09-05_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
306|5|2012-09-05_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
306|5|2012-09-05_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
361|5|2013-05-06_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
361|5|2013-05-06_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
361|5|2013-05-06_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
361|5|2013-05-06_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
361|5|2013-05-06_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
361|5|2013-05-06_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
361|5|2013-05-06_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
361|5|2013-05-06_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
361|5|2013-05-06_00:00:00|Klanova_9/506|Prague||Czech_Republic|14700
46|6|2009-07-11_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
46|6|2009-07-11_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
46|6|2009-07-11_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
46|6|2009-07-11_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
46|6|2009-07-11_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
46|6|2009-07-11_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
46|6|2009-07-11_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
46|6|2009-07-11_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
46|6|2009-07-11_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
175|6|2011-02-15_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
175|6|2011-02-15_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
198|6|2011-05-20_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
198|6|2011-05-20_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
198|6|2011-05-20_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
198|6|2011-05-20_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
220|6|2011-08-22_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
220|6|2011-08-22_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
220|6|2011-08-22_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
220|6|2011-08-22_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
220|6|2011-08-22_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
220|6|2011-08-22_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
272|6|2012-04-11_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
393|6|2013-10-03_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
393|6|2013-10-03_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
404|6|2013-11-13_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
404|6|2013-11-13_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
404|6|2013-11-13_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
404|6|2013-11-13_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
404|6|2013-11-13_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
404|6|2013-11-13_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
404|6|2013-11-13_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
404|6|2013-11-13_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
404|6|2013-11-13_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
404|6|2013-11-13_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
404|6|2013-11-13_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
404|6|2013-11-13_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
404|6|2013-11-13_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
404|6|2013-11-13_00:00:00|Rilská3174/6|Prague||Czech_Republic|14300
78|7|2009-12-08_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
78|7|2009-12-08_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
89|7|2010-01-18_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
89|7|2010-01-18_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
89|7|2010-01-18_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
89|7|2010-01-18_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
89|7|2010-01-18_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
89|7|2010-01-18_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
89|7|2010-01-18_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
89|7|2010-01-18_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
89|7|2010-01-18_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
89|7|2010-01-18_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
89|7|2010-01-18_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
89|7|2010-01-18_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
89|7|2010-01-18_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
89|7|2010-01-18_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
144|7|2010-09-18_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
144|7|2010-09-18_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
144|7|2010-09-18_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
144|7|2010-09-18_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
144|7|2010-09-18_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
144|7|2010-09-18_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
144|7|2010-09-18_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
144|7|2010-09-18_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
144|7|2010-09-18_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
273|7|2012-04-24_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
273|7|2012-04-24_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
296|7|2012-07-27_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
296|7|2012-07-27_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
296|7|2012-07-27_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
296|7|2012-07-27_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
318|7|2012-10-29_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
318|7|2012-10-29_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
318|7|2012-10-29_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
318|7|2012-10-29_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
318|7|2012-10-29_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
318|7|2012-10-29_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
370|7|2013-06-19_00:00:00|Rotenturmstraße_4,1010_Innere_Stadt|Vienne||Austria|1010
3|8|2009-01-03_00:00:00|Grétrystraat_63|Brussels||Belgium|1000
3|8|2009-01-03_00:00:00|Grétrystraat_63|Brussels||Belgium|1000
3|8|2009-01-03_00:00:00|Grétrystraat_63|Brussels||Belgium|1000
3|8|2009-01-03_00:00:00|Grétrystraat_63|Brussels||Belgium|1000
3|8|2009-01-03_00:00:00|Grétrystraat_63|Brussels||Belgium|1000
3|8|2009-01-03_00:00:00|Grétrystraat_63|Brussels||Belgium|1000
55|8|2009-08-24_00:00:00|Grétrystraat_63|Brussels||Belgium|1000
176|8|2011-02-15_00:00:00|Grétrystraat_63|Brussels||Belgium|1000
176|8|2011-02-15_00:00:00|Grétrystraat_63|Brussels||Belgium|1000
187|8|2011-03-28_00:00:00|Grétrystraat_63|Brussels||Belgium|1000
187|8|2011-03-28_00:00:00|Grétrystraat_63|Brussels||Belgium|1000
187|8|2011-03-28_00:00:00|Grétrystraat_63|Brussels||Belgium|1000
187|8|2011-03-28_00:00:00|Grétrystraat_63|Brussels||Belgium|1000
187|8|2011-03-28_00:00:00|Grétrystraat_63|Brussels||Belgium|1000
187|8|2011-03-28_00:00:00|Grétrystraat_63|Brussels||Belgium|1000
187|8|2011-03-28_00:00:00|Grétrystraat_63|Brussels||Belgium|1000
187|8|2011-03-28_00:00:00|Grétrystraat_63|Brussels||Belgium|1000
187|8|2011-03-28_00:00:00|Grétrystraat_63|Brussels||Belgium|1000
187|8|2011-03-28_00:00:00|Grétrystraat_63|Brussels||Belgium|1000
187|8|2011-03-28_00:00:00|Grétrystraat_63|Brussels||Belgium|1000
187|8|2011-03-28_00:00:00|Grétrystraat_63|Brussels||Belgium|1000
187|8|2011-03-28_00:00:00|Grétrystraat_63|Brussels||Belgium|1000
187|8|2011-03-28_00:00:00|Grétrystraat_63|Brussels||Belgium|1000
242|8|2011-11-26_00:00:00|Grétrystraat_63|Brussels||Belgium|1000
242|8|2011-11-26_00:00:00|Grétrystraat_63|Brussels||Belgium|1000
242|8|2011-11-26_00:00:00|Grétrystraat_63|Brussels||Belgium|1000
242|8|2011-11-26_00:00:00|Grétrystraat_63|Brussels||Belgium|1000
242|8|2011-11-26_00:00:00|Grétrystraat_63|Brussels||Belgium|1000
242|8|2011-11-26_00:00:00|Grétrystraat_63|Brussels||Belgium|1000
